xAccl,yAccl,zAccl,xGyro,yGyro,zGyro,temp
-2.221819,-1.192312,7.778761,0.452986,0.123772,-0.180528,30.13
-2.516306,-2.652776,4.726154,-0.327482,-0.324018,0.189188,30.17706
0.318429,0.486023,11.92791,0.07794,0.000799,-0.051028,30.27118
-3.593697,-3.213019,2.485181,0.254472,0.114579,-0.093928,30.22412
0.392649,-0.68953,11.3964,-0.284582,-0.284049,0.185991,30.17706
-2.410961,-1.417367,8.001422,0.400626,0.241149,-0.15215,30.22412
-1.347936,-2.363077,8.020576,-0.246345,-0.331213,0.19545,30.13
0.232238,1.316811,10.95826,0.129634,0.183193,-0.067815,30.17706
-3.974375,-2.978387,3.74932,0.164274,-0.057822,0.042234,30.13
1.42455,0.246603,11.41555,-0.234753,-0.171202,0.105519,30.27118
-3.519476,-2.37026,2.475605,0.244613,0.135896,-0.073011,30.17706
0.617704,-0.758962,8.825027,-0.205443,-0.363988,0.219832,30.13
-2.109292,-0.864307,8.240842,0.355061,0.161476,-0.163208,30.17706
-2.109292,-2.784457,3.86903,-0.160943,-0.177198,0.069014,30.22412
1.108515,-0.509965,9.423578,-0.221564,-0.258335,0.13523,30.17706
-3.126827,-2.274492,2.932897,0.407021,0.214769,-0.153616,30.27118
-0.19393,-0.725443,10.06522,-0.377044,-0.372781,0.168404,30.22412
-2.042254,-0.90022,9.342175,0.329481,0.126436,-0.197182,30.17706
-3.301604,-3.457227,2.482787,-0.216501,-0.125371,0.086067,30.17706
0.457293,-0.258574,12.37563,-0.115245,-0.146821,0.052227,30.22412
-2.047042,-1.319205,3.687071,0.426606,0.173201,-0.142557,30.27118
-0.339977,-0.079009,12.77546,-0.275655,-0.307897,0.179196,30.13
-2.372654,-1.862689,5.973533,0.337608,0.227159,-0.149885,30.13
-3.469198,-3.169923,6.943185,-0.150418,-0.229824,0.107118,30.17706
-0.064643,0.708684,12.03086,-0.08247,0.128168,-0.00413,30.22412
-3.229778,-1.951274,3.122039,0.341205,0.071545,-0.019718,30.27118
0.009577,-0.787692,10.10114,-0.258069,-0.274057,0.185991,30.27118
-1.266533,-0.009577,8.808268,0.270992,0.20864,-0.120574,30.17706
-1.403002,-2.466028,5.74369,-0.105386,-0.260334,0.153749,30.27118
0.70629,0.373495,10.82658,-0.0437,0.01319,-0.049828,30.13
-2.734178,-3.081338,3.10528,0.020917,-0.040636,-0.035173,30.22412
1.556231,0.177171,10.16578,-0.159478,-0.200247,0.151884,30.27118
-2.892196,-2.358289,4.335899,0.369717,0.250475,-0.131499,30.22412
-2.422932,-2.437297,5.509058,-0.223695,-0.334011,0.140959,30.17706
-1.060631,-0.19393,10.08917,0.154282,0.08287,-0.137361,30.17706
-3.878607,-3.315969,1.493982,-0.011191,0.059021,0.003864,30.13
0.591368,-0.356736,11.64779,-0.210772,-0.367985,0.135763,30.17706
-3.416526,-1.398214,3.016694,0.405289,0.149619,-0.153216,30.13
0.033519,-0.811634,11.32936,-0.245812,-0.203044,0.158012,30.22412
-1.80044,-1.130063,7.357382,0.411152,0.2181,-0.128968,30.08294
-1.467646,-2.161964,8.147469,-0.167871,-0.255271,0.139093,30.22412
-0.758962,0.926556,12.00692,0.004663,0.069147,-0.015455,30.27118
-3.620033,-3.25372,2.269703,0.297772,0.059421,0.00373,30.17706
0.442927,-1.668759,8.295909,-0.363055,-0.298838,0.19585,30.22412
-0.122104,0.778116,10.71884,0.280052,0.173734,-0.135096,30.17706
-2.925715,-3.081338,1.728614,0.061819,-0.088066,0.011591,30.13
1.154005,0.234632,11.19768,-0.248343,-0.137628,0.053426,30.27118
-5.006276,-3.148375,1.625663,0.273524,0.201446,-0.116711,30.17706
1.312023,0.143652,10.44111,-0.162276,-0.095127,0.076741,30.13
-4.180276,-3.215413,2.11408,0.170536,0.098858,0.022649,30.17706
-0.337582,-0.976834,10.02931,-0.237285,-0.390368,0.139493,30.17706
-3.031059,-1.290475,8.461109,0.459515,0.19132,-0.206775,30.13
-2.468422,-3.112462,3.801992,-0.110315,-0.232755,0.186391,30.17706
1.37906,0.92895,12.3038,-0.067815,-0.052093,0.018919,30.13
-3.366248,-2.363077,3.143587,0.374247,0.089798,-0.059821,30.22412
0.677559,-0.648829,9.543288,-0.37851,-0.335476,0.208374,30.27118
-2.691083,-1.525106,4.891354,0.455784,0.170536,-0.114979,30.22412
0.543484,-0.960075,8.463503,-0.369317,-0.345202,0.170136,30.17706
-2.073379,0.141258,11.05163,0.422743,0.217833,-0.184525,30.27118
-1.970428,-3.739743,4.520253,-0.028911,-0.120841,0.045432,30.22412
0.095768,0.23942,12.15297,-0.224095,-0.079406,0.072611,30.08294
-2.585738,-2.719813,2.193089,0.371582,0.239949,-0.069147,30.31824
-2.379837,-3.177106,5.477933,-0.28245,-0.237951,0.096326,30.13
-0.40462,0.323217,13.19684,-0.008793,0.064084,-0.025047,30.17706
-3.258508,-2.499547,3.682282,0.131233,-0.143623,0.06475,30.22412
0.653617,0.110133,12.19127,-0.158279,-0.164274,0.085268,30.27118
-3.0143,-2.557007,2.614468,0.333211,0.205842,-0.079139,30.08294
-2.166753,-2.475605,5.679047,-0.061819,-0.252074,0.136562,30.31824
-0.366313,-0.287304,8.918402,0.20038,0.149752,-0.157346,30.17706
-2.557007,-3.157952,2.461239,-0.00906,-0.0433,-0.029311,30.17706
1.407791,0.131681,9.809045,-0.189588,-0.19092,0.144423,30.13
-3.730166,-2.284068,1.991976,0.232622,0.194518,-0.086201,30.08294
0.70629,0.016759,12.15297,-0.180795,-0.314825,0.153349,30.13
-3.402161,-2.049437,3.280056,0.325884,0.089531,-0.143357,30.13
0.287304,-0.390255,12.27986,-0.212637,-0.198248,0.149752,30.17706
-2.724602,-1.719037,3.507505,0.392632,0.137628,-0.065017,30.22412
1.563414,0.488417,11.20965,-0.25687,-0.239683,0.150285,30.17706
-3.881001,-2.008735,4.271256,0.354129,0.207041,-0.101789,30.08294
0.167594,-1.584962,6.79235,-0.279119,-0.364654,0.206109,30.17706
-2.791639,-1.455675,7.501034,0.32242,0.194917,-0.175066,30.08294
-3.682282,-2.600103,3.016694,-0.045565,-0.09193,0.012923,30.13
-0.924162,0.454898,11.42034,0.139626,0.051161,-0.087133,30.22412
-4.357447,-2.75812,2.200271,0.119908,0.012257,0.013057,30.17706
-0.146046,-0.529119,11.42034,-0.195051,-0.351864,0.135096,30.13
-2.853889,0.220267,10.54646,0.353196,0.174266,-0.162942,30.27118
-1.472434,-3.033453,3.445256,-0.039303,-0.081138,0.083536,30.17706
1.11091,0.323217,11.83693,-0.242214,-0.255138,0.13976,30.22412
-2.667141,-2.257732,6.390124,0.424075,0.205176,-0.162009,30.17706
-1.058237,-2.073379,4.537012,-0.206775,-0.291244,0.155214,30.13
1.036689,0.859518,11.42752,0.047164,-0.017587,-0.029178,30.22412
-2.300828,-2.049437,1.936909,0.254871,0.128168,-0.0866,30.17706
-0.799663,1.192312,13.05319,-0.011591,-0.086867,-0.01279,30.13
-3.177106,-3.169923,3.129222,0.175732,0.023582,-0.026247,30.17706
-0.191536,0.225055,12.23437,-0.180395,0.020518,0.015455,30.17706
-2.719813,-1.922544,2.837129,0.201446,-0.093129,-0.000933,30.03588
0.325611,0.6608,11.62146,-0.05196,-0.066349,-0.005196,30.17706
-3.634398,-2.691083,2.525883,0.271658,0.240616,-0.031576,30.03588
-0.52433,-1.271321,8.48984,-0.153216,-0.314026,0.157613,30.08294
-2.003947,-2.37026,4.149151,0.414616,0.146554,-0.145888,30.08294
-0.040701,-1.900996,5.798757,-0.301103,-0.285115,0.155081,30.03588
-0.071826,0.088585,10.66856,0.098458,0.062219,-0.078873,30.17706
-2.643199,-2.815581,0.708684,0.104054,0.109383,-0.045832,30.17706
0.754174,0.356736,11.36288,-0.397296,-0.309763,0.167472,30.22412
-1.958457,-0.61531,7.984663,0.385571,0.14309,-0.112047,30.17706
-1.079785,-2.516306,5.870583,-0.211971,-0.153616,0.100456,30.27118
-0.562637,0.80924,12.5121,0.087266,0.001865,-0.115245,30.22412
-3.801992,-2.408567,3.102885,0.319222,0.053692,-0.106185,30.17706
-0.639252,-0.316035,11.50653,-0.199314,-0.359058,0.146688,30.22412
-2.456451,-1.37906,7.730877,0.424874,0.307631,-0.152283,30.22412
-2.978387,-3.473987,4.127604,-0.165207,-0.177198,0.054225,30.27118
-0.167594,0.35913,11.74356,-0.170136,0.054092,0.030776,30.13
-2.664747,-2.336741,2.329558,0.335343,0.093795,-0.090864,30.27118
0.4956,-0.270545,9.928755,-0.314559,-0.29111,0.158545,30.17706
-4.206613,-3.232172,1.592144,0.23955,0.234753,-0.005462,30.22412
-0.169988,-1.039083,10.18733,-0.208107,-0.347734,0.151217,30.17706
-2.272097,-0.967258,8.750807,0.38344,0.193319,-0.179995,30.22412
-2.760515,-2.422932,3.694253,-0.132565,-0.223962,0.150418,30.17706
1.118092,0.509965,11.17613,-0.074876,-0.021051,0.00453,30.17706
-2.959233,-2.571373,2.861071,0.127636,0.018386,-0.010925,30.22412
1.446098,0.102951,11.87524,-0.337874,-0.23915,0.151884,30.17706
-2.743755,-1.917756,2.784457,0.375046,0.106718,-0.075542,30.17706
-0.272939,-0.981623,8.585608,-0.332812,-0.370516,0.14802,30.22412
-1.61848,0.816423,11.92552,0.371848,0.148819,-0.179063,30.17706
-3.596091,-3.1795,5.023035,0.050361,-0.102988,0.035972,30.22412
0.263362,-0.050278,11.85609,-0.267662,-0.297772,0.127902,30.13
-3.215413,-1.769315,6.363788,0.459381,0.275922,-0.194917,30.17706
-2.710236,-3.485958,5.691018,-0.194251,-0.198515,0.070879,30.22412
0.270545,0.418985,11.95904,-0.133498,0.088865,-0.008926,30.27118
-2.832341,-2.379837,2.662352,0.262732,0.034107,-0.049296,30.08294
-0.064643,-1.084573,9.665392,-0.27006,-0.322819,0.148686,30.17706
-3.821146,-3.296816,1.819593,0.221031,0.296706,-0.039303,30.17706
0.407014,0.603339,11.53048,-0.153083,-0.333611,0.149086,30.13
-2.126051,-2.274492,4.211401,0.398095,0.144423,-0.137361,30.13
0.548272,-0.553061,10.76912,-0.340139,-0.307231,0.166939,30.17706
-2.504335,-1.692701,5.571307,0.379043,0.136828,-0.089665,30.13
0.205901,-1.292869,7.953538,-0.298838,-0.317224,0.13936,30.27118
-3.064578,-2.212242,3.557784,0.49149,0.234354,-0.201446,30.17706
0.148441,-0.452504,10.04368,-0.204377,-0.31296,0.135629,30.22412
-3.385401,-1.493982,8.853758,0.225161,0.256337,-0.121907,30.08294
-3.215413,-2.561796,3.114856,0.012391,-0.172534,0.103387,30.13
0.814029,-0.007183,11.36767,-0.127636,-0.059954,0.006928,30.22412
-3.167529,-2.815581,4.039018,0.24781,0.122573,-0.034374,30.17706
-1.194707,-0.301669,11.58315,-0.042634,-0.33894,0.137628,30.13
-0.739808,-1.300052,7.000646,0.186124,0.2173,-0.14309,30.17706
-2.681506,-3.222595,3.603274,-0.095793,-0.067681,0.035972,30.17706
0.395043,-0.038307,10.15381,-0.140959,-0.315225,0.200779,30.13
-1.745373,-1.630451,6.411672,0.414349,0.184659,-0.179462,30.17706
-2.272097,-2.293645,3.665523,-0.229025,-0.239683,0.118976,30.13
1.070208,0.588974,10.55604,-0.062752,0.051294,-0.086201,30.27118
-4.055778,-3.191471,4.232949,-0.093129,-0.099391,0.065417,30.17706
1.022324,0.177171,12.72279,-0.133364,-0.185458,0.053159,30.22412
-3.567361,-1.790863,3.928885,0.451521,0.16574,-0.138827,30.17706
0.581791,-1.204283,6.023811,-0.34347,-0.330147,0.206775,30.08294
-2.944868,-1.905785,5.573701,0.45192,0.173334,-0.107784,30.22412
-1.098939,-2.53546,6.617573,-0.297772,-0.315225,0.149485,30.08294
-3.380613,-1.292869,6.952762,0.38717,0.255271,-0.135896,30.13
-1.769315,-2.92332,5.530606,-0.095926,-0.252207,0.078473,30.22412
0.25618,0.339977,11.50414,-0.14349,0.008793,-0.012923,30.08294
-3.201048,-2.516306,1.963245,0.159478,-0.039836,-0.008527,30.22412
0.052672,0.332794,11.71243,-0.171735,-0.19958,0.076475,30.22412
-2.616863,-1.628057,5.477933,0.243547,0.284582,-0.058355,30.08294
-1.027112,-1.448492,8.367735,-0.124704,-0.297239,0.147221,30.22412
-0.287304,-0.19393,9.773131,0.027979,0.123372,-0.125237,30.08294
-5.609614,-2.557007,3.021482,0.099257,0.050495,0.018652,30.08294
0.90022,0.158017,10.1155,-0.166406,-0.240616,0.166139,30.22412
-3.351882,-2.248155,2.042254,0.301369,0.23089,-0.091796,30.17706
-0.11971,-1.656788,7.400477,-0.295507,-0.412617,0.163208,30.22412
-1.51553,0.220267,10.71884,0.366652,0.11751,-0.16121,30.08294
-2.60968,-3.387795,4.99191,-0.096859,-0.18226,0.09979,30.27118
0.064643,0.021548,13.09868,-0.109783,-0.360923,0.127502,30.13
-2.817975,-2.049437,5.681441,0.436332,0.212637,-0.15668,30.17706
0.392649,-0.610521,7.472303,-0.405423,-0.403957,0.253139,30.27118
-3.701436,-1.910573,4.51307,0.407288,0.158545,-0.062219,30.22412
-0.007183,-0.555455,10.55364,-0.257802,-0.304833,0.150152,30.17706
-3.117251,-2.439692,2.688689,0.379176,0.255404,-0.215035,30.13
1.16837,-0.148441,9.959879,-0.271658,-0.247943,0.136562,30.22412
-4.211401,-3.098097,3.627216,0.322553,0.236752,-0.056224,30.17706
-1.089362,-1.752556,8.248025,-0.19585,-0.350265,0.169337,30.22412
-0.418985,0.260968,9.797073,0.192519,0.135629,-0.122573,30.27118
-3.792415,-2.523489,2.073379,0.074343,-0.078873,0.058888,30.08294
0.512359,0.505177,11.70525,-0.132032,-0.184392,0.109516,30.22412
-2.226608,-1.525106,6.576872,0.336009,0.195583,-0.170536,30.17706
-4.065354,-2.997541,3.10528,0.053559,0.034107,-0.002665,30.22412
1.005565,0.658406,10.68293,-0.130034,-0.231023,0.170802,30.13
-3.639187,-2.650381,1.201889,0.27379,0.210772,-0.079672,30.17706
0.208296,-1.297657,8.283937,-0.360923,-0.415282,0.156147,30.22412
-1.381454,-0.35913,10.02692,0.30843,0.141492,-0.168271,30.08294
-2.44448,-2.868254,5.456386,-0.185858,-0.198515,0.110315,30.08294
0.739808,0.124498,12.44027,-0.055291,-0.122972,0.016787,30.13
-3.529053,-2.389413,2.691083,0.385838,0.153216,-0.108051,30.17706
1.391031,-0.086191,10.56322,-0.335743,-0.257802,0.193718,30.13
-3.308787,-1.826776,4.367024,0.385438,0.120841,-0.083536,30.13
-0.356736,-2.142811,8.607155,-0.285781,-0.323219,0.16907,30.17706
-3.246537,-1.721431,4.671088,0.413417,0.332545,-0.120974,30.22412
-0.179565,-2.300828,6.066907,-0.174133,-0.321887,0.128701,30.17706
-0.88346,0.320823,10.02452,0.017853,0.13936,-0.06142,30.08294
-3.478775,-2.573767,2.516306,0.228358,0.037838,-0.134164,30.22412
0.732626,-0.517148,9.861717,-0.280052,-0.24861,0.118842,30.17706
-3.153164,-1.096544,8.157045,0.274989,0.236485,-0.101922,30.13
-3.217807,-2.614468,3.758897,-0.078606,-0.261133,0.105652,30.17706
-0.612916,0.363919,9.715671,0.069547,0.068747,-0.039436,30.17706
-3.902549,-2.98557,1.877054,0.235953,0.167472,-0.015188,30.13
0.960075,0.229843,11.42274,-0.164407,-0.155214,0.082337,30.17706
-2.947262,-1.879448,1.877054,0.227293,0.133764,-0.075142,30.08294
0.821211,-0.550666,10.00776,-0.384106,-0.334544,0.200513,30.03588
-1.517924,0.167594,9.011775,0.405423,0.170936,-0.119109,30.17706
-1.934515,-2.880225,4.948815,-0.176132,-0.1307,0.085135,30.17706
-1.455675,-0.004788,10.09395,0.254472,0.199047,-0.172934,30.13
-2.98557,-3.002329,4.580108,-0.093395,-0.133897,0.038104,30.17706
0.462081,0.555455,12.81616,-0.189455,-0.039703,0.029444,30.13
-3.605668,-2.530671,2.597709,0.155481,-0.010525,0.028378,30.13
0.385467,0.146046,11.1881,-0.177864,-0.226626,0.12124,30.17706
-2.679112,-1.007959,5.829881,0.200247,0.310429,-0.089531,30.13
-2.092532,-2.477999,4.505888,0.005729,-0.163208,0.086867,30.08294
1.142034,0.390255,11.04685,-0.131233,-0.070346,-0.00373,30.27118
-2.358289,-1.398214,5.245696,0.306832,0.215701,-0.106585,30.13
-2.750938,-2.537854,6.449979,-0.125104,-0.358659,0.14389,30.17706
-0.184354,0.306458,10.8194,0.066882,0.109649,-0.107651,30.13
-4.800375,-2.796428,3.052607,0.148819,0.08247,-0.045698,30.17706
0.957681,0.265756,10.75954,-0.164807,-0.259002,0.188123,30.17706
-2.578555,-2.011129,5.231331,0.407954,0.198914,-0.144556,30.22412
1.312023,-0.081403,8.681376,-0.388369,-0.393698,0.195317,30.17706
-0.885855,0.337582,9.385271,0.312427,0.149752,-0.141358,30.27118
-3.615245,-2.633622,0.758962,0.140692,0.171202,-0.045698,30.22412
0.502782,0.351948,12.22958,-0.251674,-0.196916,0.030377,30.17706
-2.947262,-1.455675,3.409343,0.465643,0.110982,-0.168005,30.22412
-0.40462,-0.440533,9.31105,-0.288046,-0.434867,0.224095,30.13
-1.127669,-0.112527,10.64941,0.277387,0.1299,-0.119908,30.17706
-4.039018,-3.215413,3.191471,0.039303,-0.001066,-0.00906,30.22412
0.500388,-0.181959,12.36605,-0.206375,-0.129767,0.115778,30.17706
-2.664747,-1.941698,5.133168,0.379842,0.249542,-0.095926,30.17706
-2.952051,-3.751714,3.205836,-0.149086,-0.15628,0.062219,30.17706
1.496376,0.957681,10.09635,-0.123505,0.138427,0.016121,30.17706
-2.506729,-2.133234,2.252944,0.327482,0.096459,-0.038371,30.13
0.952892,-0.320823,10.02931,-0.347467,-0.314692,0.153349,30.22412
-3.239355,0.062249,9.507375,0.30057,0.203977,-0.123639,30.27118
-4.254497,-3.100491,3.818752,-0.069813,-0.214369,0.112181,30.13
0.90022,-0.148441,11.52569,-0.105519,0.019319,-0.016387,30.08294
-3.359065,-3.007117,2.425326,0.301103,0.275256,-0.043433,30.17706
1.482011,0.304064,10.62068,-0.203577,-0.22636,0.136962,30.22412
-3.801992,-2.573767,0.938527,0.254605,0.227559,-0.094861,30.17706
0.636858,0.648829,12.28704,-0.300037,-0.324418,0.099391,30.31824
-2.947262,-1.673547,3.682282,0.405556,0.145755,-0.140559,30.03588
0.325611,-0.550666,10.81221,-0.244746,-0.213037,0.151617,30.17706
-2.932897,-2.018312,2.767697,0.363588,0.177597,-0.087666,30.13
1.374272,0.466869,11.55681,-0.23049,-0.303234,0.142957,30.17706
-2.956839,-1.640028,6.327875,0.28658,0.202645,-0.113913,30.08294
-2.920926,-2.674323,6.200983,-0.102721,-0.303501,0.149619,30.22412
0.117316,0.076614,11.27669,0.029711,0.09153,-0.11711,30.17706
-4.1707,-2.243367,4.72376,0.348266,0.237152,-0.117377,30.22412
-3.268085,-2.856283,4.355053,-0.139493,-0.280452,0.153882,30.27118
-1.247379,-0.076614,10.9415,0.020251,0.07381,-0.113513,30.17706
-3.069367,-3.145981,2.794033,0.223562,0.134697,-0.098858,30.22412
1.161188,-0.153229,9.615114,-0.240083,-0.314159,0.196116,30.27118
-2.640805,-1.927332,7.086837,0.368251,0.223828,-0.16534,30.17706
-3.081338,-2.710236,4.120421,-0.133231,-0.256737,0.111515,30.22412
0.794875,0.304064,10.49618,0.031443,0.070213,-0.033841,30.27118
-3.646369,-2.822764,0.679953,0.202645,0.145089,-0.0429,30.22412
0.761356,0.143652,11.16895,-0.288579,-0.324285,0.147887,30.13
-2.408567,-0.952892,7.158663,0.507878,0.154415,-0.166539,30.27118
-0.306458,-1.697489,7.321469,-0.284049,-0.403557,0.180528,30.22412
-2.257732,-1.060631,8.925584,0.3476,0.228758,-0.142158,30.17706
-3.588908,-3.58412,2.104503,0.044499,0.014256,-0.041568,30.17706
0.318429,-0.792481,11.01572,-0.266862,-0.332945,0.202112,30.22412
-2.365471,-1.407791,7.36217,0.321487,0.233155,-0.130567,30.17706
-2.485181,-3.071761,4.747702,-0.106718,-0.162942,0.06475,30.22412
0.059855,1.233014,10.71405,0.039037,0.154015,-0.034907,30.22412
-4.132392,-2.13084,2.329558,0.202778,-0.024914,0.027446,30.27118
1.027112,0.383072,12.29423,-0.259002,-0.223296,0.099923,30.22412
-4.36463,-2.547431,4.254497,0.312294,0.261133,-0.102721,30.08294
1.103727,-0.079009,8.956709,-0.220764,-0.345602,0.227159,30.17706
-1.407791,0.186748,10.96544,0.110715,0.095527,-0.111248,30.13
-3.543418,-2.782062,3.002329,0.329881,0.31789,-0.084602,30.17706
0.806846,-1.127669,8.271967,-0.266596,-0.373047,0.203844,30.13
-2.645593,-0.73502,9.861717,0.33894,0.214769,-0.164141,30.13
-2.475605,-2.451663,3.232172,-0.04823,-0.164807,0.018386,30.27118
0.47884,0.416591,10.33816,-0.119508,-0.061819,0.046098,30.22412
-2.920926,-2.420538,1.010353,0.282051,0.196649,-0.081271,30.17706
0.043096,-1.084573,8.439561,-0.24741,-0.363055,0.158145,30.17706
-1.915361,-1.051055,6.411672,0.512008,0.150152,-0.202511,30.13
-1.977611,-2.798822,5.190629,-0.234354,-0.313493,0.146155,30.17706
0.155623,0.304064,11.18092,0.253806,0.148686,-0.122573,30.13
-2.89459,-3.375824,3.210624,-0.144556,-0.171602,0.078873,30.17706
-3.378219,-1.702277,6.40449,0.250741,0.241149,-0.115511,30.17706
-1.247379,-1.326388,8.506598,-0.207841,-0.332012,0.195184,30.22412
-2.1883,-1.814805,7.137115,0.385172,0.201046,-0.168404,30.13
-1.254562,-3.009511,4.84347,-0.255005,-0.221164,0.139493,30.08294
1.584962,0.960075,10.99657,-0.008793,0.001199,0.028778,30.13
-3.007117,-2.360683,2.47321,0.202245,0.170669,-0.059554,30.17706
-0.143652,0.026336,11.73638,-0.384239,-0.351997,0.122706,30.27118
-2.219425,-0.952892,8.051701,0.396763,0.147753,-0.174,30.13
-3.433285,-3.450045,4.742914,-0.110848,-0.131632,0.086734,30.08294
0.213084,0.502782,13.63258,-0.101922,-0.093662,-0.058489,30.13
-2.863465,-2.30801,4.146757,0.365054,0.095527,-0.154015,30.22412
-0.476446,-1.268927,8.465898,-0.265397,-0.369051,0.211305,30.17706
-2.487576,-1.721431,4.367024,0.545848,0.20491,-0.128168,30.22412
-1.024718,-2.741361,7.632715,-0.235819,-0.250608,0.116444,30.08294
0.265756,0.153229,11.44189,0.042368,0.140426,-0.06102,30.17706
-2.942474,-2.346318,2.226608,0.199847,0.042634,0.003464,30.13
1.54426,-0.038307,10.42675,-0.170936,-0.077141,0.027845,30.08294
-3.845088,-2.583344,2.116474,0.164141,0.058355,-0.006395,30.13
-1.393425,-1.778892,7.757214,-0.226493,-0.349066,0.136429,30.17706
-2.3535,-1.807622,8.042124,0.28325,0.190787,-0.185991,30.17706
-4.644751,-3.354277,4.477157,-0.05609,-0.100456,0.083669,30.13
0.88346,-0.260968,10.90559,-0.139227,-0.088732,0.084735,30.27118
-3.512294,-2.396596,1.015141,0.150152,0.158412,-0.053559,30.08294
1.371878,0.859518,10.79306,-0.402625,-0.332012,0.138161,30.13
-2.195483,-0.792481,5.65271,0.47417,0.11338,-0.146554,30.17706
-0.385467,-0.608127,9.301474,-0.219165,-0.340672,0.172002,30.22412
-1.359907,-0.76375,9.461885,0.321087,0.170669,-0.139227,30.13
-3.380613,-3.404555,3.29921,0.035306,-0.005596,-0.020384,30.17706
0.260968,-0.732626,10.50576,-0.277521,-0.344936,0.195717,30.13
-2.434903,-1.869872,5.719748,0.428472,0.178796,-0.155214,30.17706
-2.063802,-2.944868,7.21373,-0.214103,-0.353463,0.188789,30.17706
-1.316811,0.435745,9.5385,0.076741,0.163741,-0.058222,30.13
-4.472369,-3.016694,2.722207,0.125904,0.019718,0.028245,30.08294
1.582567,-0.114922,11.59272,-0.316025,-0.171868,0.088865,30.13
-3.665523,-1.649605,5.865794,0.466976,0.282583,-0.117243,30.13
-0.332794,-2.449268,6.344635,-0.231023,-0.362256,0.183859,30.17706
-1.21386,0.189142,11.07079,0.155747,0.146421,-0.127236,30.13
-3.215413,-2.693477,4.1707,0.330547,0.201446,-0.149752,30.17706
0.943315,-0.122104,9.32781,-0.335876,-0.281118,0.127103,30.08294
-3.998317,-2.509123,4.754885,0.342404,0.234487,-0.070613,30.13
-2.494758,-2.765303,2.482787,-0.036239,-0.111248,0.028245,30.27118
0.6608,0.184354,11.07558,-0.100456,-0.102188,0.021717,30.03588
-3.371036,-2.791639,1.060631,0.096593,0.03877,0.030243,30.22412
0.208296,0.280122,13.00291,-0.071812,-0.115645,0.014789,30.17706
-1.592144,-3.32794,3.65834,-0.099657,-0.001199,0.031975,30.13
1.055843,0.586579,12.91911,-0.344136,-0.324152,0.178263,30.17706
-1.881843,-0.818817,6.009446,0.360124,0.11298,-0.112181,30.17706
-2.944868,-3.114856,5.50427,-0.159877,-0.177997,0.088332,30.22412
-0.043096,0.351948,12.96939,-0.205576,-0.179462,0.017453,30.17706
-2.305616,-2.03986,5.08289,0.420345,0.151217,-0.150951,30.08294
-2.875436,-2.997541,3.05979,-0.185991,-0.242081,0.115778,30.17706
0.600945,0.47884,11.87285,-0.00826,-0.019452,-0.054358,30.17706
-4.101267,-2.863465,2.659958,0.3043,0.124305,-0.087,30.13
0.871489,-0.708684,10.06522,-0.255404,-0.263798,0.194917,30.17706
-1.644817,-0.907402,7.958326,0.403158,0.213703,-0.127103,30.27118
-2.600103,-3.169923,4.321534,-0.191054,-0.238084,0.111248,30.22412
0.112527,0.672771,13.55118,-0.096859,-0.077274,-0.010259,30.17706
-3.885789,-2.454057,1.613692,0.367851,0.133897,-0.03877,30.22412
0.383072,0.07422,11.54245,-0.268727,-0.301236,0.136695,30.13
-2.889802,-2.458845,4.752491,0.389302,0.259401,-0.165873,30.17706
0.548272,-0.675165,8.415619,-0.321753,-0.273524,0.139227,30.13
-2.341529,-0.402226,8.822633,0.223695,0.220498,-0.101655,30.08294
-2.77488,-2.726996,2.710236,-0.046897,-0.172002,0.047297,30.17706
-0.586579,0.581791,11.28387,-0.064617,-0.057023,-0.011991,30.13
-3.596091,-2.954445,1.086968,0.241149,0.248077,-0.018652,30.27118
-0.07422,-0.093374,10.27352,-0.1303,-0.33934,0.157613,30.13
-1.091756,-0.92895,8.542512,0.274456,0.136429,-0.179063,30.22412
-4.043807,-3.114856,3.699042,-0.072078,-0.131899,0.097259,30.27118
0.950498,0.773327,11.09473,0.051694,0.037571,-0.037172,30.13
-3.572149,-2.698265,0.758962,0.126703,0.156147,-0.040769,30.17706
0.100556,-0.062249,12.73476,-0.35213,-0.346401,0.103254,30.27118
-1.941698,-2.152387,6.385336,0.379443,0.136029,-0.190254,30.13
-1.297657,-2.082955,6.026206,-0.264198,-0.351597,0.17027,30.17706
0.043096,0.052672,10.36211,0.251674,0.164407,-0.133364,30.17706
-3.117251,-3.131616,5.286397,-0.147887,-0.277387,0.141758,30.22412
0.447716,1.036689,10.79546,0.128568,0.15668,-0.089931,30.17706
-1.443704,-2.533065,6.416461,-0.126969,-0.289112,0.141092,30.13
-0.608127,0.474052,11.17134,0.06102,0.060354,-0.081404,30.13
-3.804387,-2.717419,2.841918,0.239283,0.127769,-0.093795,30.27118
0.031125,-1.491588,7.050924,-0.262066,-0.347867,0.185191,30.13
-1.795651,-0.454898,10.01973,0.191986,0.214502,-0.127502,30.17706
-3.213019,-2.475605,1.817199,0.028911,-0.053292,-0.01732,30.08294
0.502782,-1.096544,7.551312,-0.339606,-0.252473,0.132432,30.17706
-3.79481,-1.879448,6.919243,0.238484,0.229291,-0.092862,30.08294
-3.203442,-2.568978,4.544195,0.019319,-0.177464,0.081005,30.13
0.148441,0.553061,10.96305,-0.01319,-0.011191,-0.023449,30.13
